year	rank	votes	artist	song	filename	source	lyrics	language
2016	2	798	Karl-Erik Taukar	Tähti täis on öö 	lyrics-karl-erik_taukar-tahti_tais_on_oo	1	Liigun teiste tuules, muud ei näe ei kuule. Lootusetult aeg kaob käest. Juba mitmes õhtu, veel ei tea mis juhtub kui kahtlaselt kõik vaikseks jääb. Nii kesköö eel sind kohtan jälle, juhuslikult leian su. Siis haarad käest ja ütled mulle, tuled kustuta, tuled kustuta, tuled kustuta, tuled kustuta. Sest tähti täis on öö, see kisub kaasa ja enda sisse neelata võiks meid. Tähti täis on öö, see meid haarab ja meeletusteks annab põhjuseid. Tähti täis on öö. Uuuhuu uuuhuu uuuhuu eeee Uuuhuu uuuhuu uuuhuu eeee Tuhanded planeedid meiega süsteemis, nii kaugele kui silm vaid näeb. Sel unistuste retkel veedame vaid hetke, taas märkamatult hommik käes. On ilmsi see või und näen alles, vara on veel ärgata. Taas haarad käest ja ütled mulle, tuled kustuta, tuled kustuta, tuled kustuta, tuled kustuta. Sest tähti täis on öö, see kisub kaasa ja enda sisse neelata võiks meid. Tähti täis on öö, see meid haarab ja meeletusteks annab põhjuseid. Tähti täis on öö. Uuuhuu uuuhuu uuuhuu eeee Sest tähti täis on öö. Uuuhuu uuuhuu uuuhuu eeee Tähti täis on öö-ö Tähti täis on öö-ö Tähti täis on öö-ö Tähti täis on öö-ö Sest tähti täis on öö, see kisub kaasa ja enda sisse neelata võiks meid. Tähti täis on öö, see meid haarab ja meeletusteks annab põhjuseid. Tähti täis on öö. Uuuhuu uuuhuu uuuhuu eeee Sest tähti täis on öö. Uuuhuu uuuhuu uuuhuu eeee	et
2016	3	601	Merlyn Uusküla	Raju reede 	lyrics-merlyn_uuskula_merka_-raju_reede	1	On suvetuuride aeg päike armutult praeb ma olen su poole teel Kui Eesti hiti kassett mis vahele kerib taas on tunded segased peas Elu põnevaks muutunud meil ma olen sinuga kui telekamängus Super Mariona põgened eest kuid reede õhtul juba parem kõik tundub Pidu, mis ei unune on rahvas baarilettidel kui käes on raju reede on miniseelik punane, kuid longerod on sinised nii algab raju reede! Nüüd saadan ma su piiparile teate ma vajan sind, sa tead ma ei oota see pidu jääb meil eluksajaks meelde on öö nii kuum ja käes on raju reede. Kas mäletad sa veel kui valge BMW, mille endale said viis Tartust Haanjasse või Dekoltee'sse meid, see oli lõputu sõit sa tunnistasid, et mu pärast sa pead rohkem töötama ja veidi vähem jooma ja siis kui oma äri käima sa saad läbi Tallinna me jõuame Rooma Pidu, mis ei unune...	et
2016	4	462	Noep	Rooftop 	lyrics-no_p-rooftop	1	Singing from the rooftop, turning all the lights out fool around like there's no one here. Reminds me of the good times, when we were younger we were not banned to go nowhere Singing from the rooftop, turning all the lights out fool around like there's no one here. Reminds me of the good times, when we were younger we were not banned to go nowhere From the roof, from the rooftops Turning all the lights out From the roof, from the rooftops Turning all the lights out Fool around like there's no one here No one here Singing from the rooftop, turning all the lights out fool around like there's no one here. Reminds me of the good times, when we were younger we were not banned to go nowhere Singing from the rooftop, turning all the lights out fool around like there's no one here. Reminds me of the good times, when we were younger we were not banned to go nowhere From the roof, from the rooftops Turning all the lights out Singing from Singing from the Singing from the rooftop, turning all the lights out fool around like there's no one here.	en
2016	5	373	Tommy Cash	Winaloto 	lyrics-tommy_cash-winaloto	1	OO i think i win a lotto can u believe me brother like foreal OO i think i win a lotto can u believe me brother like foreal men nu blja Why have abs if you can have kebabs No houston trap but only hot russian raps One stripe in the night make me feel alright Three stripes on my body make ma swag real tight And people ask why i do so mutch narcotics Cuz it puts my mind straight in a tropics While im in the ghetto eating soup with my chopsticks Motherfucker what? oo i think i win a lotto omg can you belive me brother all i do is success smooth as butter attractive to the bees the wanna smell my flower omgder fuckin with no rubber with my lady no problem cleaner then rubber. she no skinny model she a shuttle oo i think i win a lotto omg can you belive me brother tonight i take double cork from the bottle all i do is sin but god gave me a halo fuck you doin think we playn everything i do is amazing amazing amazing huh dirty motherfucka but i look so clean hustler spirit all is paid by my dreams take a kaleidoscop i want u to see what i see call me lumberjack cuz i smoke trees they say im really good in the things i do i just make myself i dont think like you i dont dress like you i smell like me no piss parfume no boys like me oo i think i win a lotto omg can you belive me brother my brother my brother my brother...	en
2016	6	268	Liis Lemsalu	Sinu ees 	lyrics-liis_lemsalu-sinu_ees	1	Kui lahustunud suhkur, mu tassis ringi keerled sa. Niivõrd mõrudad need lõpud, sind kaasa haaran endaga. Ja kui homne päev on selgem, seljataha jäävad kõik me mäed. Hetkeks kõrgustes ma pöörlen. Ref:Sooja tuulega, mind nüüd püüad sa, ja ma seisan uuesti sinu ees, täna puudub piir, hoog meid kaasa viib ja nii, seisad uuesti minu ees, nagu Alice ma täna imedemaal. Ma lähen, Ma lähen, Ma lähen. Nagu Alice ma täna imedemaal. Ma lähen, Ma lähen, Ma lähen. Su sammud minu kannul, ööliblikad taas kerkimas. Soojas vaikuses ma tardun, sind kaasa võtan endaga. Ja kui homne päev on selgem, seljataha jäävad kõik me mäed. Hetkeks kõrgustes ma pöörlen. Ref:Sooja tuulega, mind nüüd püüad sa, ja ma seisan uuesti sinu ees, täna puudub piir, hoog meid kaasa viib ja nii, seisad uuesti minu ees, nagu Alice ma täna imedemaal. Ma lähen, Ma lähen, Ma lähen. Nagu Alice ma täna imedemaal. Ma lähen, Ma lähen, Ma lähen. Hoog meid kaasa viib, hoog meid kaasa viib. Ref:Sooja tuulega, mind nüüd püüad sa, ja ma seisan uuesti sinu ees, täna puudub piir, hoog meid kaasa viib ja nii, seisad uuesti minu ees, nagu Alice ma täna imedemaal. Ma lähen, Ma lähen, Ma lähen. Nagu Alice ma täna imedemaal. Ma lähen, Ma lähen, Ma lähen.	et
2016	7	244	Respekt	Topeltmäng(olin vang) 	""			
2016	8	216	The Boondocks	U and Me 	""			
2016	9	186	Elephants From Neptune	Oh No 	""			
2016	10	158	Reket	Köievedu 	lyrics-reket-koievedu	1	Ma sain su sõnumi kätte - äitah, mees! Kuid mitte läbi sinu ja mitte sellepärast, et ma oleks hoidnud sinu suunas kätt ees, vaid su tongipüssi lasud kõlasid üles mäkke. See on köievedu, isegi kui tasakaalu leiad elus, siis see sõlm sellel paelal ümber kaela tõmbab ise end kokku niipea kui sind saadab edu. Sind saadavad ka kriitikute süljest märjad huuled isegi kui töötad Lasnamäelt end Lauluväljakule. Sul on elu parim hoog sees, su parim sõber od-s a pruudiga Bahamadel käisime soolvees. Vees soolases loen lehest kollasest kuidas demonstreerin seda kuidas mitte olla mees, kuid need on lihtsalt mõtted mul, see aasta on mu elu õppetund, jah… Aga kõik, mis ma kuulen on see, ühel päeval kõik see saab läbi, saab läbi ja kuni võitmine kavas on sees ja paar kõrvu mu lava ees. Aga kõik, mis ma kuulen on see, sõnade eest tundma pead häbi, pead häbi ja kui on tuul puhund tolmu mu teelt tean, et pean tulema veel. Sa ei tea mind, ma pole Kuuluud, ma pole päevagi sellest mängust puudund. Ma murran stereotüüpe nagu murran tüüpe, kes mürgitavad mu õhku, ma olen muutund. Muidu teema sama jälle uued templid passis, emme, vaata, räppar lendab äriklassis, toetab silmadele kaabu ja segab hambatikuga suhkrut tormi sisse oma teetassis. Kõnnib läbi turvaväravate sirutades selga, poolajal tunneb võidunälga. Sa teed nalja, ma teen hitti, a kui mu kolmas album jälle number üks, siis kuula mu kübaratrikki, kui ma kirjutan rikki, metafoorid, mis silme ette joonistavad pilti. Sellest, mis on mõttes mul, see elu on mu elu õppetund, jah… Aga kõik, mis ma kuulen on see, ühel päeval kõik see saab läbi, saab läbi ja kuni võitmine kavas on sees ja paar kõrvu mu lava ees. Aga kõik, mis ma kuulen on see, sõnade eest tundma pead häbi, pead häbi ja kui on tuul puhund tolmu mu teelt tean, et pean tulema veel. Aga kõik, mis ma kuulen on see, ühel päeval kõik see saab läbi, saab läbi ja kuni võitmine kavas on sees ja paar kõrvu mu lava ees. Aga kõik, mis ma kuulen on see, sõnade eest tundma pead häbi, pead häbi ja kui on tuul puhund tolmu mu teelt tean, et pean tulema veel.	et
2016	11	141	Beyond Beyond	So alive 	""			
2016	12	136	Olavi Otepalu	Suurlinna tuled 	lyrics-olavi_otepalu-suurlinna_tuled	1	Linna peal käies saginat täis igal pool Möödujatel sihid on selged, nii käivad kõik oma teed Elu pulbitsus kõikjal me ümber, kuid harva kes viibiks ta sees Melu tõotab küll nii palju anda, kui peatud ja haarad – see kättesaamatuks jääb Piirid kaovad, ahvatlust täis kogu öö Ainult endale ainiti loota, et peale jääb mõistuse hääl Elu pulbitsus kõikjal me ümber, kuid harva kes viibiks ta sees Melu tõotab küll viia ekstaasi – kui peatud ja loobud, ta kütkeist välja veel saad SELLEL TEEL EI MIDAGI MUUD MIS PAELUKS MIND NÕNDA KUI SUURLINNA TULED SELLEL TEEL ON PALJU VEEL EES, KUID ALATI MEELES ON SUURLINNA TULED Iga nurga peal tervitab võimalus uus Illusioonid meid toidavad aina, nii peabki, siis lootust on veel Haihtub öösse lummus nii painav, kui öö annab päevale teed Õhtu eel jälle ellu see ärkab, see ring aina kordub ja taas jälle panuseid teen SELLEL TEEL EI MIDAGI MUUD MIS PAELUKS MIND NÕNDA KUI SUURLINNA TULED SELLEL TEEL ON PALJU VEEL EES, KUID ALATI MEELES ON SUURLINNA TULED	et
2016	13	125	Jüri Pootsmann	Täna 	lyrics-juri_pootsmann-tana	1	Täna on juba peaaegu pime Täna trepikodades tuul Täna oled unustand' minu nime Täna on jäänud sosinad suul Täna pole mitte miski enam ime Täna pole mitte miski enam uus Pole mitte miski enam uus Pole mitte miski enam uus Pole mitte miski enam uus Täna läbi valguse ma tulen Täna keegi meid ei unusta Täna, siis kui silmad sulen Täna me kaome jõkke musta Me kaome jõkke musta Pole mitte miski enam uus Pole mitte miski enam uus Pole mitte miski enam uus	et
2016	14	120	Sammalhabe	Zombi (kaasa teeb Lauri Täht) 	""			
2016	15	118	Smilers	Et sa teaks 	lyrics-smilers-et_sa_teaks	1	pole paremat kohta kui on nüüd ja siin ma õigemat aega vaevalt leiaksin iga hetk on kordumatu tähtedesse kirjutatud need sõnad ütlema pean…et sa teaks ei mata ma tundeid et need vaikselt kaoks ei jäta neid sõnu ma homse jaoks seisan siin ja kui tahad kordan kasvõi sadatuhat korda need sulle ütlema pean…et sa teaks ma tean et maa…seisma jääda ei suuda ma tean et kuul…on pimedam pool ma tean et tuul…võib muuta suunda aga minuga teised, hoopis teised on minuga lood pole paremat kohta kui on nüüd ja siin ma õigemat aega vaevalt leiaksin keegi ju ei räägi sulle mida homne päev toob tulles need sõnad ütlema pean…et sa teaks seisan siin ja kui tahad kordan kasvõi sadatuhat korda need sõnad ütlema pean…et sa teaks	et
2016	16	112	Laura	94	lyrics-laura-94_95	1	Kas mäletad kui olime me väiksed veel kiirelt suureks saada tookord tahtsime uus ja huvitav siis suurte maailm näis ma tahtsin teada kuidas päris elu käib. Klaasist nõiamaja õunaaeda me siis vanaisaga koos ehitasime kui valgeid tähti keset ööd me üle lugesime nii ja naabri aias luurekat kõik mängisid. REF. Vaata tagasi veel aeg see aeg peatub me ees vaata tagasi veel ja sa näed Suureks saanud on nüüd vennad ja õed me lapsepõlve me koos kaasa võtame teele parim aeg oli see kus olime siis aastal 94/95 Koos vennaga me jalkat mängisime siis kui tuliuued teksad katki kukkusin lemmiklaule mtv-st ta aitas lindistada nii ja mina tõin siis talle uue batmani REF. Vaata tagasi veel aeg see aeg peatub me ees vaata tagasi veel ja sa näed Suureks saanud on nüüd vennad ja õed me lapsepõlve me koos kaasa võtame teele parim aeg oli see kus olime siis aastal 94/95  2x	et
2016	17	99	NOËP	Golden 	""			
2016	18	98	DJ Heiki	Kallis 	""			
2016	19	96	5MIINUST	Kuum 	lyrics-5miinust-kuum_nii_kuum_on_tunne_	1	Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Minu juures on sul hea, täna on Kohver ja homme Korea, Kuumavee vannis, twerkivad kannid, Näkk on noor, vana on tallinn, Rannaliival panna tilka, paljad plikad, kantoss kitsas, Tema hiilgus, sweet jeesus, 5miinust, viru ibizalt, Hind on kuum nagu hind on, c-korv rind on, vahele mind on, Vaginaal, admiraal, purjeta putsi ja oo on baar, Olen kuum, oled leige, näkk on uus, joove eilne, Jahiga Soome, päevitusjooned, Võsu rannas jooke prooven Tuleb fire track, märg sinu näkk on, lohakad kombed ja aetud vitt on, Voodist läbi käind, tal terve meeskond, õli valan tulle, miinuse track on, Võsu kehad, oi kui kuum on, ära pea viha, homme mul uus on, Kus mu pluus on, get a move on, Viru tuur on, uus beebibuum on, Nii kuum on, kastanid tules, nii suur, see teadmised põleb, Oobari ees, audi udutuled, Päevakoer oigab unes Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Õhk on lämbe ja sitt on vänge, kitsad on pilud ja palav ka kilus, Kuum kui laava, hot nagu magma, laine viib kaasa, sind tahan saada, Kooos me nihutame piire, vool on kiire, saan striptiise, lõhkan ketamiine, Võsu Vin Diesel, Taon kretiine, su tütrele piibel, viin, tähtede juurde, täidan su soove, raske on joove, jagab kondoome, salasoove, juba on homne ja kuum on tunne Külm pole, kuum on, soe meretuul on, Võsul ma rannas, üli cool on, Kokaiini, bikiinipiirkond, 5miinust, suvetuur on, Laseb ketsi, lahtine audi, näkk taga metsik kui Rakvere maugli, track aga sexy kui Rhonda Rousey, su pruudile kõrva ma laulsin, Sa ju tead, sa meeldid mulle, türa on tuline, kuum on tunne, MDMA-d ja vilinal kumme, 90ndate tunne, mul on jäänud veits veel aega, teha juppe seitsmes taevas, 9 kuud peiteaega, davai, nägemist, head aega Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne, Nii kuum on tunne	et
2016	20	94	The Sun	Aega on 	lyrics-tanel_padar-aega_on	1	SELTSKOND ON KOOS MEIL AEGA ON ET LÕÕGASTUDA VEEL MÕNI TUND AEGA ON KÕIK TSIKID HOOS NAD MURETULT VÕIKS HOMMIKUNI TANTSIDA AEGA ON SEE ON MEIE VABADUS, ET OLLA SIIN PÄIKSETÕUSUNI MEID EI PEATA KEEGI SEST MEIL POLE REEGLEID EES VABADUS ON SEE LAS KESTA LÕPUTULT SIESTA ME HOMSEST EI TEE VÄLJA SEE ON MEIE AEG MUUSIKA SEES KUI ÜHES RÜTMIS HINGAME LAS TANTS KESTAB VEEL AEGA ON TÜÜBID ON HOOS NAD MURETULT VÕIKS HOMMIKUNI TANTSIDA AEGA ON SEE ON MEIE VABADUS, ET OLLA SIIN PÄIKSETÕUSUNI MEID EI PEATA KEEGI SEST MEIL POLE REEGLEID EES VABADUS ON SEE LAS KESTA LÕPUTULT SIESTA ME HOMSEST EI TEE VÄLJA SEE ON MEIE AEG PÄIKE MERE PEALT, MEILE UUE PÄEVA TOOB ÕNNEKS ON KÕIK HELGED PEAD JUST SIIN, ET OLLA ÜHESKOOS MEID EI PEATA KEEGI SEST MEIL POLE REEGLEID EES VABADUS ON SEE LAS KESTA LÕPUTULT SIESTA ME HOMSEST EI TEE VÄLJA SEE ON MEIE AEG 2x	et
2016	21	93	Karl-Erik Taukar	Lähedal 	lyrics-karl-erik_taukar-lahedal	1	silmad avan iga hommik on sama läind oled kui ma alles magan toas on jahe ja mul und enam pole koer kisub teki põrandale nii täna kui homme ma ootan su samme et nad tooksid sind koju see on siililgi selge end liimiks su külge ja et ootan sind koju hommikuti asja must ei saa kui sind pole lähedal pole lähedal hommikuti asja must ei saa kui sind pole lähedal pole lähedal lähedal-läh-läh-lähedal (4x) sind on vaja igal pool igal ajal põhjuseid on selleks üle saja mul pole isu miskit kaasa ei kisu vahin filme millel pole sisu nii täna kui homme ma ootan su samme et nad tooksid sind koju see on siililgi selge end liimiks su külge ja et ootan sind koju hommikuti asja must ei saa kui sind pole lähedal pole lähedal hommikuti asja must ei saa kui sind pole lähedal pole lähedal lähedal-läh-läh-lähedal (4x) hommikuti asja must ei saa kui sind pole lähedal pole lähedal hommikuti asja must ei saa kui sind pole lähedal pole lähedal lähedal-läh-läh-lähedal (4x)	et
2016	22	92	Vaido Neigaus	Rikun ma reegleid 	""			
2016	23	84	Köömes	Lähme laiali 	""			
2016	24	80	Sammalhabe	Loomeinimene 	lyrics-sammalhabe-loomeinimene	1	Mul on pohhuj aga valedest asjadest ma loon kui ematuul kohustustest ma joon pool kuiva veini sest minus on kunstniku verd veidi elu asemel põletan sigaretti pole narkomaan, joon vahel vettki et ennast pohmakast, vabastada joon värska vett et end karastada naudin elus väikseid hetki aga nendest eemal üldse püsida ei taha nii jätangi maha kõik rõõmud ja pahed kolmed ja kahed, vanuse vahed meie isa palved superstaari saated lumme kustud aarded super savi saared teenitud vagunid valimis katsed viimased padrunid esimesest salvest 2x jään kauaemaks kui esimene lumi nii kaua kuniks kätte jõuab suvi siis ma põlen kuumemalt kui jaanituli cmon mees ma ju alles tulin kui ma taotleks kultruuri kapitali visatakse mind hoopis kaineri Aa sorry sellepärast ma ju haisengi et pole oma tööst saanud sentigi respekti nüüd palun, et olla siin teha edasi seda mida meeldib nii et küllalt ei saaks mitte kunagi et sul poleks mulle mida öeldagi loom elul pole tegelt vigagi aga kui tagasi ei saa mitte midagi siis pole tööl väärtust ollagi ja see tekitab minus küsi-musi kas areenile jään või ei jää kas kasutama pean supervõimeid vää (võibolla) kuuled räpi maine on küll hää aga äkki peaks otsast lõikama pää mõtlen seda ehast toiduni õnneks jõudsin õige vastuseni piipe ja prille hoidke nii nagu ma ei kaoks mitte kuhugi ma ju alles tulin ma ju alles tulin!! 2x jään kauaemaks kui esimene lumi nii kaua kuniks kätte jõuab suvi siis ma põlen kuumemalt kui jaanituli cmon mees ma ju alles tulin	et
2016	25	79	Ott Lepland	Sinine safiir 	lyrics-ott_lepland-sinine_safiir	1	Ma kukun valguskiirusel. Veel teolt ei jõua tabada, kui upun suve silmades, mis ideaalsed kalliskivid. Justkui ujun merelainetes ja mõõna pole oodata. On jalad lahti luidetest, hõljun ma. Suvekuud silm peegeldab. Suveöö ilma meenutab. suvekuud silm peegeldab kui sinine safiir. Söed teemantiks sai pressitud, kui säras veenus suveööl. Kuldpruuni nahka mässitud mereneid. Suvekuud silm peegeldab. Suveöö ilma meenutab. suvekuud silm peegeldab kui sinine safiir. Lainetesse soojal suveööl sukeldume üheskoos. Silmasära tähti juurde laob nagu mõnes muinasloos. Suvekuud silm peegeldab. Suveöö ilma meenutab. suvekuud silm peegeldab kui sinine safiir.	et
2016	26	72	I Wear* Experiment	Patience 	""			
2016	27	71	Renate	Tsunami 	lyrics-renate-tsunami	1	End ma kaotasin täna, kõigepealt. Sinu silmades leidsin tunde hea. Lootsin endale saada sinu ma. Minu süda sind vajab, et sa teaks, et sa teaks. Kingi palun endast mulle pool, sind kaasas tahan kanda igal pool, kas mõistad? Kuid tulised on tundeleegid, need põletavad muud ei teegi. Ole saatjaks koidikul, salaja sa valva minu und, kas mõistad? Su kätele ma laskun, kuid käitud ettearvamatult. tsunami Tänasest kõike jagan sinuga. Jälje jätnud sa maha sügava. Pidevalt sinu kannul salaja tahan tunda ma leeki tugevat, tugevat.	et
